creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,predicted_churn,decision,churn
722,Florida,Female,50,4,132088.59,1,1,1,128262.14,0.7905997603952427,high_risk,yes
841,California,Female,31,3,162701.65,2,1,1,126794.56,0.8389432667826253,high_risk,yes
826,California,Male,55,4,115285.85,1,1,0,140126.17,0.896465933006163,high_risk,yes
713,California,Male,41,3,0.0,2,1,0,55772.04,0.8341230854277359,high_risk,yes
645,New York,Male,47,9,152076.93,1,1,0,121840.2,0.2189533106596526,low_risk,no
565,Texas,Female,47,10,139756.12,1,1,0,165849.49,0.0291860677609972,low_risk,no
601,Hawaii,Male,44,1,100486.18,2,1,1,62678.53,0.8994067964308298,high_risk,yes
538,California,Female,33,5,0.0,2,1,0,126962.41,0.8495294000822347,high_risk,yes
582,California,Female,43,5,153313.67,1,0,0,170563.73,0.8602516104005586,high_risk,yes
757,California,Male,57,3,89079.41,1,1,1,53179.21,0.0158424187394498,low_risk,no
718,New York,Male,28,4,65643.3,1,1,0,28760.99,0.9276658997174037,high_risk,yes
739,Florida,Female,40,8,0.0,1,1,0,167030.51,0.8358186664414218,high_risk,yes
633,Hawaii,Male,29,10,130206.28,1,1,0,184654.87,0.8126973267487831,high_risk,yes
705,California,Male,33,3,144427.96,2,1,0,113845.19,0.919188328192052,high_risk,yes
540,New York,Male,39,1,82531.11,1,1,0,114092.52,0.8570850835130212,high_risk,yes
645,California,Male,29,1,130131.08,2,0,1,196474.35,0.8634651302892815,high_risk,yes
682,Hawaii,Female,33,8,74963.5,1,1,1,32770.56,0.8504477164054411,high_risk,yes
680,Hawaii,Female,37,10,123806.28,1,1,0,81776.84,0.0224843433332377,low_risk,no
724,Hawaii,Female,69,5,117866.92,1,1,1,62280.91,0.8445391186562587,high_risk,yes
561,Hawaii,Male,34,1,78829.53,1,1,1,12148.2,0.9253286138808908,high_risk,yes
664,Hawaii,Male,40,9,0.0,2,1,0,194767.3,0.883348783980577,high_risk,yes
537,Hawaii,Female,45,7,158621.04,1,1,0,120892.96,0.1923226437655346,low_risk,no
850,California,Female,42,9,113311.11,1,1,1,198193.75,0.9019318743414738,high_risk,yes
632,Texas,Female,41,3,81877.38,1,1,1,33642.21,0.9884769394699336,high_risk,yes
646,Texas,Female,57,6,90212.0,1,1,0,13911.27,0.1001283645883908,low_risk,no
542,Hawaii,Female,59,2,68892.77,2,1,0,7905.06,0.1892867682970933,low_risk,no
501,Texas,Female,34,7,93244.42,1,0,1,199805.63,0.8254826555536867,high_risk,yes
452,New York,Male,33,7,153663.27,1,1,0,111868.23,0.900807244143057,high_risk,yes
790,Hawaii,Male,26,5,0.0,1,1,0,20510.79,0.8493348060766359,high_risk,yes
711,California,Male,64,4,0.0,2,1,1,3185.67,0.9392735405559868,high_risk,yes
850,California,Male,40,6,124788.18,1,1,0,65612.12,0.7836115035959826,high_risk,yes
738,Florida,Male,36,5,0.0,2,1,1,96881.32,0.8160609167356382,high_risk,yes
756,Hawaii,Male,60,2,0.0,1,1,1,166513.49,0.068522118968297,low_risk,no
503,Hawaii,Male,29,3,0.0,2,1,1,143954.99,0.827882946395607,high_risk,yes
753,Hawaii,Male,46,8,0.0,3,1,0,90747.94,0.10798940461119,low_risk,no
551,Hawaii,Female,36,5,0.0,1,1,0,183479.12,0.7918708872057649,high_risk,yes
723,New York,Female,28,5,91938.31,1,1,0,143481.85,0.7594816301536795,high_risk,yes
735,Hawaii,Male,34,1,141796.43,1,1,0,45858.49,0.8118730440959337,high_risk,yes
699,New York,Female,54,3,111009.32,1,1,1,155905.79,0.0136530339416386,low_risk,no
687,Massachusetts,Male,38,8,69434.4,2,1,1,66580.13,0.020492523784979,low_risk,no
575,Florida,Female,37,0,0.0,2,0,0,30114.32,0.8357156626423317,high_risk,yes
815,New York,Female,25,8,135161.67,1,1,1,136071.05,0.9609789133216612,high_risk,yes
664,Hawaii,Male,48,10,0.0,1,1,0,140173.17,0.220611503033499,low_risk,no
541,Hawaii,Male,46,4,124547.13,2,1,0,94499.06,0.9149786323427724,high_risk,yes
706,California,Female,29,5,112564.62,1,1,0,42334.38,0.996511009906132,high_risk,yes
679,New York,Female,37,8,77373.87,2,0,1,174873.09,0.8227402161134971,high_risk,yes
619,Texas,Female,52,8,124099.13,1,0,0,23904.52,0.8331655067383864,high_risk,yes
491,Texas,Male,70,6,148745.92,2,1,1,17818.33,0.9437097208509508,high_risk,yes
600,Hawaii,Female,32,7,98877.95,1,1,0,132973.21,0.7602682877488492,high_risk,yes
766,California,Female,26,3,104258.8,1,1,1,428.23,0.8091228590776866,high_risk,yes
581,Hawaii,Female,27,5,102258.11,2,1,0,194681.6,0.8818402675662678,high_risk,yes
633,New York,Male,29,6,117412.35,1,0,0,30338.94,0.8502905358245356,high_risk,yes
719,Massachusetts,Female,47,9,116393.59,1,1,0,63051.32,0.0022762760223584,low_risk,no
756,Texas,Female,26,5,155143.52,1,0,1,135034.57,0.1743656040494772,low_risk,no
452,California,Nonbinary,35,7,0.0,2,1,0,164241.67,0.8810496979066785,high_risk,yes
556,California,Female,51,8,61354.14,1,1,0,198810.65,0.1845424849024619,low_risk,no
673,Hawaii,Male,39,7,82255.51,2,1,0,109545.56,0.8187179825087499,high_risk,yes
632,New York,Female,35,2,150561.03,2,0,0,64722.61,0.9185164915629974,high_risk,yes
601,California,Female,34,5,0.0,2,1,0,27022.57,0.9096127006938584,high_risk,yes
714,California,Female,24,7,0.0,2,1,0,166335.0,0.9716204466031406,high_risk,yes
557,Florida,Male,48,10,0.0,2,1,1,185094.48,0.8591758282171564,high_risk,yes
702,Texas,Female,36,2,105264.88,2,1,1,52909.87,0.9808071834483706,high_risk,yes
496,Hawaii,Female,29,4,0.0,2,1,0,164806.89,0.8728528620640924,high_risk,yes
655,California,Female,39,6,94631.26,2,1,1,148948.52,0.95470258125582,high_risk,yes
437,Massachusetts,Male,28,2,109161.25,1,1,0,152987.42,0.9501563760166364,high_risk,yes
472,Florida,Female,32,1,159397.75,1,0,1,57323.18,0.7839949933596448,high_risk,yes
543,Massachusetts,Male,41,5,0.0,2,0,1,143980.29,0.8910700121314816,high_risk,yes
778,California,Male,33,1,0.0,2,1,0,85439.73,0.995258140311534,high_risk,yes
551,Hawaii,Male,42,2,139561.46,1,1,0,43435.43,0.2122234387093531,low_risk,no
708,Florida,Male,19,7,112615.86,1,1,1,4491.77,0.995896964889618,high_risk,yes
564,Texas,Female,32,10,139875.2,2,1,0,15378.23,0.9183259679154744,high_risk,yes
555,California,Male,40,10,139930.18,1,1,1,105720.09,0.9076484044596154,high_risk,yes
635,California,Female,78,6,47536.4,1,1,1,119400.08,0.8253783242359938,high_risk,yes
785,New York,Female,33,5,136624.6,2,1,1,169117.74,0.8095439529217958,high_risk,yes
680,Hawaii,Male,36,3,116275.12,1,1,1,63795.8,0.973114309738326,high_risk,yes
605,Hawaii,Male,33,9,128152.82,1,0,0,147822.81,0.9638968427688128,high_risk,yes
571,Florida,Female,22,3,108117.1,1,0,1,53328.7,0.9891966250795844,high_risk,yes
675,Hawaii,Female,21,8,98373.26,1,1,0,18203.0,0.7777730220195176,high_risk,yes
749,California,Male,37,7,0.0,2,1,0,20306.79,0.9817889236101118,high_risk,yes
350,California,Female,60,3,0.0,1,0,0,113796.15,0.2141717174056695,low_risk,no
611,New York,Female,41,2,114206.84,1,1,0,164061.6,0.8471199984770466,high_risk,yes
465,Texas,Male,24,6,156007.09,1,1,0,191368.37,0.8933780998001963,high_risk,yes
647,Hawaii,Female,40,9,0.0,2,0,1,92357.21,0.7805856097697824,high_risk,yes
781,New York,Female,48,9,82794.18,1,1,0,124720.68,0.1085110708704644,low_risk,no
779,Hawaii,Female,26,0,0.0,2,0,1,111906.0,0.7843684076323849,high_risk,yes
535,California,Female,38,0,135919.33,1,1,0,80425.65,0.9517415723256228,high_risk,yes
567,California,Female,38,1,125877.65,2,1,1,107841.77,0.9243803267319222,high_risk,yes
650,Florida,Male,25,7,160599.06,2,1,1,28391.52,0.9665323797920582,high_risk,yes
756,New York,Male,36,2,136815.64,1,1,1,170041.95,0.9810316855954924,high_risk,yes
630,California,Male,67,5,0.0,2,1,1,27330.27,0.8200895732730518,high_risk,yes
730,Massachusetts,Female,39,6,140094.59,1,1,0,172450.04,0.1504041114022793,low_risk,no
741,Massachusetts,Male,40,4,104784.23,1,1,0,135163.76,0.2307613185576902,low_risk,no
728,Hawaii,Male,33,8,129907.63,1,0,1,36083.96,0.8836632954808111,high_risk,yes
576,Hawaii,Nonbinary,55,9,0.0,2,1,1,94450.97,0.8876314379191051,high_risk,yes
775,Massachusetts,Male,27,4,0.0,1,1,1,40807.26,0.8511922752725682,high_risk,yes
531,Florida,Female,45,1,126495.57,2,1,1,164741.5,0.8756571056280039,high_risk,yes
515,Hawaii,Female,58,2,131852.81,1,1,0,81436.68,0.0136255566346098,low_risk,no
705,Texas,Female,31,9,110941.93,2,1,0,163484.8,0.9845384217927986,high_risk,yes
656,California,Male,46,9,143267.14,2,0,0,193099.43,0.8804732445146021,high_risk,yes
616,Hawaii,Female,37,6,0.0,2,1,0,86242.18,0.8862364579101923,high_risk,yes
748,California,Female,26,1,77780.29,1,0,1,183049.41,0.8069689922122378,high_risk,yes
634,California,Female,24,2,87413.19,1,1,0,63340.65,0.9765657698508794,high_risk,yes
603,California,Male,35,6,128993.76,2,1,0,130483.56,0.9361899507186332,high_risk,yes
796,Hawaii,Male,24,8,0.0,2,1,0,61349.37,0.9384383568923752,high_risk,yes
416,Florida,Male,35,8,0.0,1,0,0,119712.78,0.8423351083060531,high_risk,yes
760,Hawaii,Male,43,8,121911.59,1,1,0,193312.33,0.8926658848648108,high_risk,yes
501,Texas,Male,25,6,104013.79,1,1,0,114774.35,0.8574374848425731,high_risk,yes
709,Massachusetts,Male,62,3,0.0,2,1,1,82195.15,0.973378473982092,high_risk,yes
599,California,Nonbinary,34,8,0.0,2,1,1,174196.68,0.9502890759957764,high_risk,yes
682,New York,Female,35,2,117438.92,2,1,1,16910.98,0.7982530613006102,high_risk,yes
456,Florida,Male,32,9,147506.25,1,1,1,135399.21,0.8894124258333048,high_risk,yes
850,Hawaii,Male,28,8,99986.98,1,1,0,196582.55,0.9426866825107688,high_risk,yes
551,Hawaii,Male,52,1,0.0,1,0,0,63584.55,0.0265899499163423,low_risk,no
478,California,Male,35,1,92474.05,1,1,0,178626.07,0.9866069818260976,high_risk,yes
632,New York,Male,41,3,126550.7,1,0,0,177644.52,0.0135339565390444,low_risk,no
649,Massachusetts,Male,20,5,0.0,2,1,1,58309.54,0.8770474591505751,high_risk,yes
742,Hawaii,Female,25,4,132116.13,2,1,0,129933.5,0.9279275803350768,high_risk,yes
850,Hawaii,Male,30,9,121535.18,1,0,0,40313.47,0.8395724299813057,high_risk,yes
577,California,Female,34,2,0.0,2,1,1,84033.35,0.9266541210012242,high_risk,yes
675,Hawaii,Female,39,6,0.0,2,0,0,83419.15,0.8104706551286563,high_risk,yes
551,Texas,Male,54,5,102994.04,1,1,0,176680.16,0.1784774287373313,low_risk,no
555,Florida,Male,32,10,0.0,2,0,1,168605.96,0.7790748731658014,high_risk,yes
596,Hawaii,Female,33,1,138162.81,1,1,0,85412.54,0.8635035241712334,high_risk,yes
632,Texas,Male,30,1,58668.02,1,1,1,78670.52,0.8391825978613349,high_risk,yes
438,California,Female,36,4,0.0,2,1,0,64420.5,0.9000397085512745,high_risk,yes
789,California,Male,31,4,175477.15,1,1,1,172832.9,0.9420521473805056,high_risk,yes
624,Hawaii,Male,42,3,145155.37,1,1,0,72169.95,0.0107813907203568,low_risk,no
642,Texas,Female,19,3,113905.48,1,1,1,176137.2,0.78423356526911,high_risk,yes
549,Hawaii,Male,31,4,0.0,2,0,1,25684.85,0.7513735536957594,high_risk,yes
639,Hawaii,Female,31,3,98360.03,1,0,0,20973.8,0.9057347071176536,high_risk,yes
705,New York,Male,35,4,136496.12,2,1,0,116672.02,0.7823034698010263,high_risk,yes
538,Massachusetts,Female,30,8,0.0,2,1,1,41192.95,0.7512798578568298,high_risk,yes
607,California,Female,49,9,119960.29,2,1,0,103068.22,0.8175109751753717,high_risk,yes
630,California,Female,26,5,0.0,2,1,0,182612.38,0.9764507379565106,high_risk,yes
790,Texas,Male,24,7,107418.27,1,0,1,160450.21,0.8701708724585612,high_risk,yes
645,Texas,Male,43,9,140121.17,1,1,0,11302.7,0.0336305455123044,low_risk,no
517,California,Male,56,9,142147.32,1,0,0,39488.04,0.1254592568468253,low_risk,no
694,Massachusetts,Male,39,0,107042.74,1,1,1,102284.2,0.9738393186170862,high_risk,yes
719,Massachusetts,Female,35,8,0.0,1,1,1,165162.4,0.9489487749634632,high_risk,yes
667,California,Male,31,3,99513.91,1,1,1,189657.26,0.7575041099610652,high_risk,yes
606,California,Male,35,2,132164.26,1,0,1,164815.59,0.9720677737946656,high_risk,yes
738,New York,Male,62,10,83008.31,1,1,1,42766.03,0.8010042250534197,high_risk,yes
601,New York,Female,42,9,133636.16,1,0,1,103315.74,0.8668475569907184,high_risk,yes
665,Texas,Female,27,2,147435.96,1,0,0,187508.06,0.8570954947338243,high_risk,yes
474,Hawaii,Female,30,9,0.0,2,0,0,63158.22,0.9724422748197036,high_risk,yes
786,Florida,Female,34,9,0.0,2,1,0,117034.32,0.9822490925434676,high_risk,yes
555,New York,Male,48,3,142055.41,2,0,1,79134.78,0.9352623099300704,high_risk,yes
523,Florida,Male,34,7,0.0,2,1,0,62030.06,0.8394158090267119,high_risk,yes
595,Massachusetts,Male,37,2,157084.99,1,1,0,134767.13,0.9607676366171092,high_risk,yes
544,Hawaii,Female,64,3,124043.8,1,1,1,111402.97,0.1252324807977886,low_risk,no
636,California,Female,20,10,124266.86,1,0,0,100566.81,0.8736464684202369,high_risk,yes
631,Hawaii,Male,29,7,0.0,2,0,1,125877.22,0.7846729842105871,high_risk,yes
585,Texas,Male,50,2,125845.66,1,1,0,9439.31,0.1077213848345983,low_risk,no
538,Texas,Male,25,5,62482.95,1,1,1,102758.43,0.8995753598532465,high_risk,yes
749,Florida,Male,36,7,0.0,2,0,0,80134.65,0.9436170180791236,high_risk,yes
784,Florida,Female,42,2,109052.04,2,1,0,6409.55,0.7662324882485898,high_risk,yes
665,California,Female,23,9,143672.9,1,1,1,115147.33,0.8750830948761499,high_risk,yes
615,California,Female,61,1,104267.7,1,1,0,62845.64,0.1658210275183596,low_risk,no
748,Hawaii,Nonbinary,32,5,154737.88,2,1,1,172638.13,0.8789381363823459,high_risk,yes
650,Texas,Female,55,2,140891.46,3,1,1,179834.45,0.0756532360293053,low_risk,no
850,California,Female,31,4,0.0,2,1,1,33082.81,0.7853111999196177,high_risk,yes
720,Massachusetts,Male,31,4,141356.47,1,0,0,137985.69,0.9496524222438628,high_risk,yes
607,California,Male,26,1,0.0,1,1,0,29818.2,0.9663913027325296,high_risk,yes
562,Texas,Male,31,4,127237.25,2,0,1,143317.42,0.8646791579654698,high_risk,yes
622,Hawaii,Female,32,6,169089.38,2,1,0,101057.95,0.8412210661190894,high_risk,yes
695,Hawaii,Female,31,5,106089.2,1,0,0,99537.68,0.8335105971954465,high_risk,yes
691,Texas,Male,27,3,160358.68,2,1,0,142367.72,0.8314909211743111,high_risk,yes
786,Hawaii,Male,37,7,165896.22,2,1,1,66977.68,0.7928513155744431,high_risk,yes
562,Florida,Male,41,5,165445.04,2,1,0,85787.31,0.7961879581728974,high_risk,yes
627,Hawaii,Female,35,7,0.0,2,0,1,193022.44,0.8247333364776729,high_risk,yes
637,Hawaii,Male,32,5,0.0,1,0,0,148769.08,0.7575612192066956,high_risk,yes
682,Hawaii,Male,41,6,0.0,2,0,1,134158.09,0.0302400572059087,low_risk,no
619,Hawaii,Male,29,5,0.0,2,1,0,194310.1,0.8646475283503445,high_risk,yes
841,Hawaii,Nonbinary,36,5,156021.31,1,0,0,122662.98,0.8796539126878803,high_risk,yes
640,California,Female,50,9,117565.03,2,0,0,82559.77,0.8293462613716794,high_risk,yes
437,Florida,Male,28,2,109161.25,1,1,0,152987.42,0.8013359694143123,high_risk,yes
657,Hawaii,Male,32,3,118829.03,2,1,1,73127.61,0.8616500083387437,high_risk,yes
634,New York,Female,46,5,123642.36,1,1,1,49725.16,0.1932795355327893,low_risk,no
554,New York,Female,31,6,135470.9,1,1,0,107074.81,0.9058154657576344,high_risk,yes
704,Florida,Male,33,3,0.0,2,1,0,73018.74,0.8180938426515275,high_risk,yes
558,Hawaii,Male,32,10,105000.23,1,1,0,190019.61,0.7687678545317546,high_risk,yes
528,Massachusetts,Male,40,4,0.0,2,1,0,25399.7,0.8152201752502612,high_risk,yes
622,California,Female,35,5,0.0,2,1,0,51112.8,0.8360981581110207,high_risk,yes
476,New York,Female,34,8,111905.43,1,0,1,197221.81,0.2386796245192166,low_risk,no
501,New York,Male,40,5,114655.58,1,0,0,126535.92,0.7716419629524776,high_risk,yes
634,California,Male,34,8,105302.66,1,1,1,123164.97,0.8090016835323287,high_risk,yes
642,Hawaii,Male,48,9,118317.27,4,0,0,78702.98,0.108916229677293,low_risk,no
535,Massachusetts,Female,49,7,115309.75,1,1,0,111421.77,0.9726525024820268,high_risk,yes
604,California,Nonbinary,36,6,116229.85,2,1,1,79633.38,0.9045919778808518,high_risk,yes
559,Hawaii,Male,29,1,0.0,2,0,0,155639.76,0.8698278900855758,high_risk,yes
598,California,Female,43,5,0.0,3,1,1,100722.72,0.1494005842995674,low_risk,no
581,California,Nonbinary,47,1,122949.14,1,0,0,180251.68,0.1759473106383784,low_risk,no
649,Hawaii,Female,36,2,0.0,2,0,1,75035.48,0.8201424672754245,high_risk,yes
641,Hawaii,Male,35,5,0.0,2,1,0,93148.93,0.8086844078339261,high_risk,yes
682,Florida,Female,48,9,101198.01,1,1,1,49732.9,0.7694244471431105,high_risk,yes
698,Massachusetts,Female,31,8,185078.26,1,0,0,115337.74,0.2186301040467566,low_risk,no
600,Hawaii,Male,34,0,0.0,2,0,1,3756.23,0.8797117710602611,high_risk,yes
611,Hawaii,Male,30,9,0.0,2,1,1,148887.69,0.8918889031046344,high_risk,yes
786,Hawaii,Male,32,9,0.0,2,1,0,133112.41,0.8494521010455715,high_risk,yes
556,Hawaii,Male,38,2,114756.14,1,1,0,193214.05,0.7739395126370303,high_risk,yes
493,Hawaii,Male,38,3,134006.77,1,1,0,89578.32,0.8999075462247011,high_risk,yes
712,Hawaii,Female,37,1,106881.5,2,0,0,169386.81,0.9048994148898905,high_risk,yes
422,California,Female,33,2,0.0,2,1,0,102655.31,0.7517144817218392,high_risk,yes
542,New York,Male,25,8,139330.1,1,0,0,54372.37,0.8207588770470424,high_risk,yes
540,Massachusetts,Male,39,1,0.0,1,0,1,108419.41,0.9349133489129,high_risk,yes
702,Hawaii,Female,40,1,103549.24,1,0,0,9712.52,0.1757177551416252,low_risk,no
594,California,Male,61,3,62391.22,1,1,1,192434.11,0.935300546322927,high_risk,yes
480,Massachusetts,Male,47,8,75408.33,1,1,0,25887.89,0.1794036491194481,low_risk,no
560,Florida,Female,43,4,95140.44,2,1,0,123181.44,0.0494778037882662,low_risk,no
637,California,Male,32,5,0.0,1,0,0,148769.08,0.821924583444343,high_risk,yes
762,New York,Male,56,10,100260.88,3,1,1,77142.42,0.1212988197572853,low_risk,no
602,Hawaii,Male,49,0,191808.73,1,0,0,97640.2,0.8367847924921659,high_risk,yes
644,New York,Female,44,8,106022.73,2,0,0,148727.42,0.7766777407010798,high_risk,yes
727,New York,Male,45,6,114422.85,2,1,1,104678.78,0.185713471468888,low_risk,no
613,Massachusetts,Male,35,4,123557.65,2,0,1,170903.4,0.9666828844142964,high_risk,yes
562,Texas,Nonbinary,33,8,92659.2,2,1,0,1354.25,0.9617208320378084,high_risk,yes
635,Hawaii,Male,42,1,146766.72,2,0,1,164357.1,0.9071257384154472,high_risk,yes
663,Massachusetts,Male,27,8,0.0,1,1,1,188007.99,0.9469521023072668,high_risk,yes
664,Hawaii,Male,24,7,0.0,1,0,1,35611.35,0.8516570554373203,high_risk,yes
716,California,Male,39,1,70657.61,2,1,1,76476.05,0.7752581766682236,high_risk,yes
671,Florida,Male,50,8,0.0,1,0,1,2560.11,0.8427995448293342,high_risk,yes
691,California,Male,41,2,0.0,1,1,1,56850.92,0.1218368724135622,low_risk,no
636,Hawaii,Female,38,1,0.0,1,1,0,45015.38,0.8079574079957407,high_risk,yes
641,New York,Male,42,3,121765.37,2,1,1,166516.84,0.9124258328723016,high_risk,yes
774,California,Male,40,9,93017.47,2,1,0,191608.97,0.8764110298961842,high_risk,yes
698,Texas,Male,52,10,107304.39,3,1,0,28806.32,0.0345196640030025,low_risk,no
632,California,Male,38,4,0.0,2,0,0,192505.62,0.8100895198421172,high_risk,yes
617,Texas,Female,51,10,167273.71,1,0,0,93439.75,0.1405372835056998,low_risk,no
680,New York,Male,44,0,129974.79,2,1,1,33391.38,0.7734588489293046,high_risk,yes
699,California,Male,34,2,117468.67,1,1,0,185227.42,0.965152028955976,high_risk,yes
575,California,Female,40,1,139532.34,1,1,0,181294.39,0.7651364414417969,high_risk,yes
462,Texas,Female,24,9,69881.09,2,0,1,64421.02,0.974767313203694,high_risk,yes
819,Florida,Female,28,8,168253.21,1,1,1,102799.14,0.8386299099442114,high_risk,yes
665,California,Male,39,10,46323.57,1,1,0,136812.02,0.9209183290775506,high_risk,yes
587,New York,Male,46,9,107850.82,1,1,0,139431.0,0.1080381574223102,low_risk,no
589,California,Female,61,1,0.0,1,1,0,61108.56,0.0738220944757543,low_risk,no
667,California,Male,42,6,0.0,1,1,0,88890.05,0.9671917311887122,high_risk,yes
703,California,Male,43,8,0.0,2,1,0,9704.66,0.7870017581669301,high_risk,yes
507,Hawaii,Male,33,7,0.0,2,1,1,85411.01,0.7840524605568712,high_risk,yes
692,New York,Male,53,7,150926.99,2,0,0,119817.19,0.8639883257479472,high_risk,yes
695,Texas,Male,40,7,139022.24,1,0,1,193383.13,0.8515705098868518,high_risk,yes
519,New York,Male,38,1,114141.64,1,1,1,60988.21,0.0769182647624713,low_risk,no
675,New York,Female,33,0,141816.25,1,1,0,64815.05,0.0816472246283771,low_risk,no
535,Texas,Male,48,5,134542.73,1,1,1,58203.67,0.0631485304854228,low_risk,no
450,Florida,Male,25,9,74237.2,2,0,1,195463.35,0.917617063620266,high_risk,yes
643,New York,Female,34,7,160426.07,1,0,1,188533.11,0.7725681894360396,high_risk,yes
723,Texas,Female,49,0,153855.52,1,1,1,180862.26,0.2165462059131972,low_risk,no
758,Texas,Male,41,10,79857.64,1,1,1,78088.17,0.995676726350716,high_risk,yes
671,California,Male,31,0,116234.61,1,1,0,172096.08,0.8294350123773817,high_risk,yes
703,Hawaii,Male,44,6,98862.54,1,1,0,151516.7,0.7939584179228381,high_risk,yes
531,Hawaii,Female,42,2,0.0,2,0,1,90537.47,0.9431759708366952,high_risk,yes
475,Hawaii,Female,46,10,0.0,2,0,0,122953.0,0.2246481566328814,low_risk,no
777,California,Female,32,2,0.0,1,1,0,136458.19,0.0202519878741186,low_risk,no
629,Massachusetts,Male,31,6,132876.55,1,1,1,130862.11,0.7949626256017452,high_risk,yes
688,Massachusetts,Female,35,6,0.0,1,1,0,25488.43,0.1406914238292862,low_risk,no
796,Texas,Male,40,2,113228.38,2,1,1,46415.09,0.9798471886860513,high_risk,yes
706,Hawaii,Male,32,6,94486.47,1,1,1,146949.74,0.9261599430029812,high_risk,yes
760,Hawaii,Female,51,2,100946.71,1,0,0,179614.8,0.214566282553656,low_risk,no
605,California,Male,39,3,0.0,2,1,0,199390.45,0.9689303514868096,high_risk,yes
